,WorkerId,WorkTimeInSeconds,Input.pdf_url,Input.Category,Answer.question
138,A32CMQGGTSUK6Z,894,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--236636489.pdf,Ask about the type of the document.,What are the three main reasons the testimony is in support of the bill?
139,A2TBXASXZIRNNW,243,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--1058108.pdf,Ask a question that needs multiple parts of the document to answer.,What is the key difference between pages 2 and 3?
140,A38DC3BG1ZCVZ2,85,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--42920652.pdf,Ask a question about the document.,"Can I register on January 10, 2020?"
141,A34QZDSTKZ3JO9,79,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--160789287.pdf,Ask for a rewrite of some text in the document.,"Can you rewrite the first sentence in the fire part where it states, ""Do not panic, but do not under‐estimate the potential danger to patrons or staff represented by a fire. """
142,A38DC3BG1ZCVZ2,65,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--236636489.pdf,Ask a question that is not answerable with the document.,Is anyone at the church against HB 5540?
143,A34QZDSTKZ3JO9,55,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--1058108.pdf,Ask about the type of the document.,Is this an article related to the environment?
144,A34QZDSTKZ3JO9,100,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--168853401.pdf,Ask a question about a table in the document.,What should be entered into the first box in the first table?
145,A2TBXASXZIRNNW,583,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--42920652.pdf,Ask a question about a table in the document.,N/A Table reasoning
146,A2TBXASXZIRNNW,206,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--521534188.pdf,Ask a question about a figure in the document.,What is the main idea from page 3?
147,A2TBXASXZIRNNW,432,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--1058108.pdf,Ask a question that is not answerable with the document.,Will James A. Levine find a cure for cancer?
148,A34QZDSTKZ3JO9,58,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--160789287.pdf,Ask a question that can’t be answered with just the document.,Can you give me the evacuation floor plan to the Troy Public Library?
149,A32CMQGGTSUK6Z,263,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--168853401.pdf,Ask a question about the structure of the document.,What is the range of stops all the busses have on their routes?
150,A2WQT33K6LD9Z5,237,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--521534188.pdf,Ask a question about the document.,Why do you think that the example given in figure 3.2 makes for a weak dominating set?
151,A38DC3BG1ZCVZ2,67,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--42920652.pdf,Ask a question about the structure of the document.,What is the earliest retreat you can attend as according to the section on the first page on the bottom left hand corner?
152,A320QA9HJFUOZO,3347,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--160789287.pdf,Ask a question that needs multiple parts of the document to answer.,What are the policies for snow storms and bomb threats?
153,A1NF6PELRKACS9,184,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--233538292.pdf,Ask a question about a figure in the document.,How much money would it cost to avail all facilities in the Texas Ranch Clinics?
154,A2R2YZTSME1K3F,474,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--521534188.pdf,Ask a question about a table in the document.,N/A There are no tables in the document.
155,A3UUH3632AI3ZX,1743,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--160789287.pdf,Ask about the type of the document.,Does this document have to do with library policy?
156,A320QA9HJFUOZO,839,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--233538292.pdf,Ask a question about the document.,On which website can you pay for the events of March 13 - 15?
157,A34QZDSTKZ3JO9,120,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--168853401.pdf,Ask for a summary of parts of the document or the full document.,Can you give me a summary of what the costs would be?
158,A320QA9HJFUOZO,2689,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--42920652.pdf,Ask for a summary of parts of the document or the full document.,Can you create a short summary of the Director's bio on page 2?
159,A2WQT33K6LD9Z5,2192,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--521534188.pdf,Ask a question about the structure of the document.,Why did the author not include any preliminary requirements and/or instructions on how to solve the problems they list?
160,A38DC3BG1ZCVZ2,17,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--160789287.pdf,Ask a question that is not answerable with the document.,What do you do in the case of tornadoes?
161,A1NKBXOTZAI1YK,108,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--521534188.pdf,Ask for a summary of parts of the document or the full document.,Can you provide a three sentance summary of the introduction?
162,A2TBXASXZIRNNW,412,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--233538292.pdf,Ask a question about a table in the document.,N/A Table reasoning
163,A38DC3BG1ZCVZ2,60,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--168853401.pdf,Ask for specific content to be extracted from the document.,What are the costs of the bus service for a child who does not yet take the bus?
164,A38DC3BG1ZCVZ2,164,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--42920652.pdf,Ask for specific content to be extracted from the document.,Can you find all the Reverends mentioned in the document?
165,A34QZDSTKZ3JO9,64,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--90083979.pdf,Ask a question about a figure in the document.,Can you tell me what the words around the first figure on page one say?
166,A38DC3BG1ZCVZ2,1684,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--168853401.pdf,Ask for a rewrite of some text in the document.,Rewrite Fees is paid by Company in two or three words only.
167,A3UUH3632AI3ZX,1631,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--521534188.pdf,Ask for specific content to be extracted from the document.,Show me all of the figures in this document.
168,A320QA9HJFUOZO,224,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--233538292.pdf,Ask a question about the structure of the document.,What are the policies regarding the use of electronic devices?
169,A2WQT33K6LD9Z5,1328,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--42920652.pdf,Ask for a rewrite of some text in the document.,"How did the author come to the conclusion that churches have a tendency to become, ""stuck""?"
170,A2TBXASXZIRNNW,406,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--168853401.pdf,Ask a question that can’t be answered with just the document.,Will the Australian International School be open in 2030?
171,A34QZDSTKZ3JO9,76,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--233538292.pdf,Ask for a summary of parts of the document or the full document.,Can you give me a short summary of the rules listed at the end?
172,A34QZDSTKZ3JO9,47,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--42920652.pdf,Ask a question that can’t be answered with just the document.,What church is associated with this?
173,A2R2YZTSME1K3F,498,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--521534188.pdf,Ask for a rewrite of some text in the document.,"Could you please rewrite this abstract in simpler, easier to understand language?: ""Abstract: Let G = (V, E) be a simple graph. A subset D of V(G) is called complementary acyclic weak domination preserving set of G (c-awdp set of G) if < V – D > is acyclic and ( D ) (G) w w   . The minimum cardinality of a c-awdp set in G is called the complementary acyclic weak domination preserving number of G and denoted by c-awdpn(G). A c-awdp set of G of cardinality c-awdpn(G) is called a c-awdpn-set of G. In this paper, we introduce and discuss the concept of complementary acyclic weak domination preserving sets. Keywords: Complementary acyclic weak domination preserving set,complementary acyclic weak domination preserving number."""
174,A320QA9HJFUOZO,1378,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--90083979.pdf,Ask a question about the document.,Who are the presenters of the third item to be addressed in the Committee Reports?
175,A1GGOZPHYU0OC0,210,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--168853401.pdf,Ask a question that needs multiple parts of the document to answer.,Who must be ready at the drop off location before the scheduled pick-up time?
176,A38DC3BG1ZCVZ2,424,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--233538292.pdf,Ask for specific content to be extracted from the document.,Can you highlight the policy on camera usage?
177,A2TBXASXZIRNNW,593,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--42920652.pdf,Ask a question that needs multiple parts of the document to answer.,What is the key difference between page 1 and 2?
178,A38DC3BG1ZCVZ2,69,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--521534188.pdf,Ask a question that can’t be answered with just the document.,Are the authors affiliated with any other departments besides the ones listed?
179,A38DC3BG1ZCVZ2,87,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--90083979.pdf,Ask a question about a table in the document.,Who is the first person listed in each section of Slate of Committees on page 2?
180,A34QZDSTKZ3JO9,37,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--168853401.pdf,Ask about the type of the document.,Is this form to be used with a school system?
181,A32CMQGGTSUK6Z,269,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--233538292.pdf,Ask for a rewrite of some text in the document.,Can you leave the grounds during the clinic events?
182,A26ZENZ5G8AEGM,80,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--42920652.pdf,Ask about the type of the document.,Is this document an advertisement for a retreat?
183,A2WQT33K6LD9Z5,826,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--521534188.pdf,Ask a question that needs multiple parts of the document to answer.,Why does the author seem to have trouble explaining how to make simple graphs?
184,A32CMQGGTSUK6Z,246,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--90083979.pdf,Ask a question about the structure of the document.,What was the outcomes of all the votes in section VII?
185,A2R2YZTSME1K3F,1627,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--168853401.pdf,Ask a question that is not answerable with the document.,What should a student do if they miss the bus departing the school at 5.15pm?
186,A38DC3BG1ZCVZ2,67,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--42920652.pdf,Ask a question that is not answerable with the document.,When is the children's retreat?
187,A34QZDSTKZ3JO9,53,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--521534188.pdf,Ask about the type of the document.,Is this an article about environmental science?
188,A34QZDSTKZ3JO9,32,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--233538292.pdf,Ask a question that can’t be answered with just the document.,Who are the instructors at the clinic?
189,A3UUH3632AI3ZX,2070,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--90083979.pdf,Ask for a summary of parts of the document or the full document.,Can you provide a detailed summary of section IV?
190,A2R2YZTSME1K3F,1428,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--521534188.pdf,Ask a question that is not answerable with the document.,What is the main takeaway of Figure 2.2?
191,A2TBXASXZIRNNW,693,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--165855955.pdf,Ask a question about a figure in the document.,What is page 5 mainly about?
192,A34QZDSTKZ3JO9,156,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--16132429.pdf,Ask a question about a figure in the document.,What is the story associated with the main picture on page 2 about?
193,A1GGOZPHYU0OC0,236,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--90083979.pdf,Ask for specific content to be extracted from the document.,For which budget year did Ms. Soto move to approve a Slate of Committees?
194,A2J237J8KM3OCS,468,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--233538292.pdf,Ask a question that needs multiple parts of the document to answer.,"Do the ranch clinic advise to animal owners regarding sanitary measures, feeding, general care, medical conditions, or treatment options?"
195,A32CMQGGTSUK6Z,207,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--165855955.pdf,Ask a question about the document.,What is the main difference between neutron star-black hole and black hole-black hole binaries?
196,A32CMQGGTSUK6Z,590,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--16132429.pdf,Ask a question about the document.,What type of college is the newspaper written by?
197,A2R2YZTSME1K3F,307,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--233538292.pdf,Ask about the type of the document.,Is this a sign-up document?
198,A2R2YZTSME1K3F,538,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--90083979.pdf,Ask for a rewrite of some text in the document.,"Could you please rewrite this section in a more descriptive manner?: ""Total income is good. Line 17 Grants RCLS and line 22 Commissions are high. Line 1465 Library Clerk Typist Sub is high, it includes a few employees and has been increased in this year’s budget. Line 1715 Repair and Maintenance is under 100%. Line 1828 Training is high, RCLS has had numerous beneficial programs that staff has wanted to attend, the line is increased in this year’s budget. Line 1714 Custodial Supplies is high. Line 1860 Miscellaneous Fees is high. Line 1827 Public Relations is high, it includes the newsletter and its mailing cost. Ms. Kaiser moved to approve the Prelim Profit & Loss Budget vs. Actual July 2017 through June 2018 Report. Mr. Balban seconded. Vote unanimous."""
199,A3UUH3632AI3ZX,2085,https://docinstructpdfs.s3.amazonaws.com/valid_pdfs/DR--90083979.pdf,Ask a question that can’t be answered with just the document.,"Has Cheryl Fellner, Clerk to the Board, submitted other documents before?"
